loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
4888,2428012,-0.0024,0.0,0.0012,0.0,1517,0,-0.005235987748039996,0.005235987748039996,0.0,-0.006981316997386662,0.01221730474542666,-0.006981316997386662,-0.1149216796875,0.181959326171875,-9.710881933593749,-0.22505495605468748,-0.430956298828125,-9.763554370117188,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,-0.17453292493466654,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,268.0,272.0,269.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.636,278.603,7284.645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2428.012,2.428012
4892,2429999,-0.0024,0.0,0.0012,0.0,1517,0,0.0,0.006981316997386662,0.0,0.0017453292493466656,0.010471975496079993,-0.0017453292493466656,-0.1149216796875,0.19153613281249998,-9.710881933593749,-0.373495458984375,-0.7517793212890624,-9.447519750976562,0.0005291005291005291,0.0,0.0005291005291005291,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,-0.17453292493466654,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,0.0,0.0002460932693490833,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,271.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.635,278.603,7284.689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2429.9990000000003,2.429999
4896,2431986,-0.0024,0.0,0.0012,0.0,1517,0,0.0,0.005235987748039996,0.0,0.0,0.0017453292493466656,-0.0017453292493466656,-0.11013327636718749,0.19632453613281248,-9.730035546875,-0.201112939453125,-0.201112939453125,-9.399635717773437,0.0005291005291005291,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.1,0.0002460932693490833,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.633,278.602,7284.733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2431.986,2.4319859999999998
4900,2433973,-0.0024,0.0,0.0012,0.0,1517,0,0.0017453292493466656,0.003490658498693331,0.0,0.003490658498693331,-0.003490658498693331,0.006981316997386662,-0.105344873046875,0.19153613281249998,-9.753977563476562,-0.5363011718749999,-0.05746083984375,-9.030928662109375,0.0005291005291005291,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.3490658498693331,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.00012304663467454166,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,272.0,271.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.632,278.601,7284.777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2433.973,2.433973
4904,2435960,-0.0024,0.0,0.0012,0.0,1517,0,0.0017453292493466656,0.0,0.0,0.0,-0.006981316997386662,0.010471975496079993,-0.11013327636718749,0.1771709228515625,-9.782707983398437,0.36391865234375,0.7757213378906249,-9.452308154296874,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,280.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.631,278.6,7284.821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2435.96,2.4359599999999997
4908,2437947,-0.0024,0.0,0.0012,0.0,1503,0,0.0,-0.0017453292493466656,0.0017453292493466656,-0.008726646246733328,0.0,0.008726646246733328,-0.1197100830078125,0.1484405029296875,-9.787496386718749,0.8092401611328125,1.158793603515625,-10.199299072265624,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,271.0,269.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.631,278.6,7284.821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2437.947,2.437947
4912,2439934,-0.0024,0.0,0.0012,0.0,1503,0,-0.0017453292493466656,0.0,0.003490658498693331,-0.0017453292493466656,0.005235987748039996,0.013962633994773325,-0.1292868896484375,0.13407529296874998,-9.782707983398437,0.6655880615234374,1.0486603271484374,-10.424354028320312,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.63,278.599,7284.868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2439.934,2.439934
4916,2441921,-0.0024,0.0,0.0012,0.0,1503,0,-0.0017453292493466656,-0.003490658498693331,0.0017453292493466656,-0.010471975496079993,-0.006981316997386662,0.0017453292493466656,-0.1388636962890625,0.12449848632812499,-9.773131176757811,0.45968671875,1.0199299072265624,-10.55364091796875,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,280.0,0.0,0.0,0.0,0.0,272.0,272.0,272.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.629,278.599,7284.912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2441.9210000000003,2.441921
4920,2443908,-0.0024,0.0,0.0012,0.0,1503,0,-0.0017453292493466656,-0.005235987748039996,0.0017453292493466656,0.003490658498693331,-0.008726646246733328,-0.0017453292493466656,-0.13407529296874998,0.13407529296874998,-9.758765966796874,-0.9337386474609375,0.21068974609375,-9.662997900390625,0.0,0.0005291005291005291,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,280.0,0.0,0.0,0.0,0.0,272.0,274.0,269.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.627,278.598,7284.956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2443.908,2.443908
4924,2445895,-0.0024,0.0,0.0012,0.0,1503,0,-0.0017453292493466656,-0.003490658498693331,0.0,-0.006981316997386662,-0.003490658498693331,-0.0017453292493466656,-0.1292868896484375,0.143652099609375,-9.744400756835937,-0.373495458984375,0.2154781494140625,-9.821015209960937,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,269.0,272.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.626,278.597,7285.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2445.895,2.4458949999999997
4928,2447882,-0.0024,0.0,0.0012,0.0,1503,0,0.0,-0.0017453292493466656,-0.0017453292493466656,0.005235987748039996,0.0,-0.006981316997386662,-0.1197100830078125,0.1484405029296875,-9.725247143554688,-0.6416460449218749,0.0526724365234375,-9.423577734375,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,274.0,269.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.625,278.596,7285.045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2447.882,2.447882
4932,2449868,-0.0024,0.0,0.0012,0.0,1503,0,0.0017453292493466656,0.0017453292493466656,0.0017453292493466656,0.003490658498693331,0.003490658498693331,0.006981316997386662,-0.105344873046875,0.16280571289062498,-9.715670336914062,-0.4165910888671875,1.1156979736328125,-9.773131176757811,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.624,278.595,7285.089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2449.868,2.449868
4936,2451855,-0.0024,0.0,0.0012,0.0,1503,0,0.0017453292493466656,0.0017453292493466656,0.0,0.003490658498693331,-0.0017453292493466656,0.003490658498693331,-0.1005564697265625,0.16759411621093748,-9.720458740234374,-0.009576806640625,0.5985504150390625,-9.504980590820312,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005537098560354375,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,273.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,274.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-36.623,278.595,7285.133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.4,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2451.855,2.4518549999999997
